ID,Requisição de Timestamp,Timestamp de Resposta,Método,URL,Código,Motivo,RTT,Tamanho do Cabeçalho da Resposta,Tamanho do Corpo da Resposta
7858,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:22 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,201,Created,371,173,519
7859,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:22 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=any%3F%0D%0ASet-cookie%3A+Tamper%3Dc499dcd9-958a-4e5f-8f1f-626f1cbebbcf&status=RECEIVED&status=FINALIZED,403,Forbidden,290,174,23
7860,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:22 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/category/65f2553e5a8d773f94ba9fc4,500,Internal Server Error,374,187,152
7861,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:22 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=any%3F%0D%0ASet-cookie%3A+Tamper%3Dda7ba1bd-48ce-4b51-8e04-b924f6224a73,400,Bad Request,448,177,225
7862,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:22 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,403,Forbidden,313,174,23
7863,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:22 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,202,Accepted,354,174,517
7864,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:22 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/category,500,Internal Server Error,322,187,127
7865,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:22 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?cpf=any%0ASet-cookie%3A+Tamper%3Dd93a5ac5-43d8-4b16-80bd-2eaa393aba9a,403,Forbidden,235,174,23
7866,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:22 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/orders?status=any%0D%0ASet-cookie%3A+Tamper%3D4b7f04a9-e721-452c-bb65-c3f74bda2472%0D%0A,400,Bad Request,351,177,224
7867,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:22 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order/65f255e05a8d773f94ba9fc7,400,Bad Request,374,177,156
7868,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:22 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=any%0ASet-cookie%3A+Tamper%3Dda7ba1bd-48ce-4b51-8e04-b924f6224a73,403,Forbidden,287,174,23
7869,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:22 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/category/65f2553e5a8d773f94ba9fc4,500,Internal Server Error,310,187,152
7870,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:22 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,403,Forbidden,291,174,23
7871,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:22 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/category,500,Internal Server Error,364,187,127
7872,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:22 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,201,Created,360,173,523
7873,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:22 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order,400,Bad Request,470,177,156
7874,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:22 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/category,403,Forbidden,289,174,23
7875,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:22 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=any%0ASet-cookie%3A+Tamper%3Dc499dcd9-958a-4e5f-8f1f-626f1cbebbcf&status=RECEIVED&status=FINALIZED,400,Bad Request,382,177,222
7876,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,201,Created,395,173,524
7877,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?cpf=any%3F%0ASet-cookie%3A+Tamper%3Dd93a5ac5-43d8-4b16-80bd-2eaa393aba9a,403,Forbidden,288,174,23
7878,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,403,Forbidden,256,174,23
7879,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/orders?status=any%3F%0D%0ASet-cookie%3A+Tamper%3D4b7f04a9-e721-452c-bb65-c3f74bda2472%0D%0A,403,Forbidden,296,174,23
7880,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order,403,Forbidden,261,174,23
7881,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=any%3F%0ASet-cookie%3A+Tamper%3Dda7ba1bd-48ce-4b51-8e04-b924f6224a73,403,Forbidden,294,174,23
7882,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order/65f255e05a8d773f94ba9fc7,400,Bad Request,323,177,161
7883,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=any%3F%0ASet-cookie%3A+Tamper%3Dc499dcd9-958a-4e5f-8f1f-626f1cbebbcf&status=RECEIVED&status=FINALIZED,403,Forbidden,293,174,23
7884,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/category/65f2553e5a8d773f94ba9fc4,500,Internal Server Error,349,187,152
7885,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/category,500,Internal Server Error,353,187,127
7886,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,201,Created,367,173,524
7887,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?cpf=any%0D%0ASet-cookie%3A+Tamper%3Dd93a5ac5-43d8-4b16-80bd-2eaa393aba9a%0D%0A,403,Forbidden,279,174,23
7888,Wed Mar 13 22:52:22 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/category,500,Internal Server Error,365,187,127
7889,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order,403,Forbidden,310,174,23
7890,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,201,Created,497,173,524
7891,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,202,Accepted,348,174,513
7892,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order/65f255e05a8d773f94ba9fc7,400,Bad Request,320,177,162
7893,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=any%0D%0ASet-cookie%3A+Tamper%3Dda7ba1bd-48ce-4b51-8e04-b924f6224a73%0D%0A,400,Bad Request,372,177,224
7894,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?cpf=any%3F%0D%0ASet-cookie%3A+Tamper%3Dd93a5ac5-43d8-4b16-80bd-2eaa393aba9a%0D%0A,403,Forbidden,299,174,23
7895,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=any%0D%0ASet-cookie%3A+Tamper%3Dc499dcd9-958a-4e5f-8f1f-626f1cbebbcf%0D%0A&status=RECEIVED&status=FINALIZED,400,Bad Request,389,177,228
7896,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,359,176,95
7897,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order,403,Forbidden,302,174,23
7898,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,403,Forbidden,297,174,23
7899,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,403,Forbidden,300,174,23
7900,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order/65f255e05a8d773f94ba9fc7,400,Bad Request,358,143,0
7901,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=any%3F%0D%0ASet-cookie%3A+Tamper%3Dda7ba1bd-48ce-4b51-8e04-b924f6224a73%0D%0A,400,Bad Request,326,177,225
7902,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,403,Forbidden,295,174,23
7903,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:23 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=any%3F%0D%0ASet-cookie%3A+Tamper%3Dc499dcd9-958a-4e5f-8f1f-626f1cbebbcf%0D%0A&status=RECEIVED&status=FINALIZED,403,Forbidden,308,174,23
7904,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:24 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,403,Forbidden,282,174,23
7905,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:24 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,403,Forbidden,317,174,23
7906,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:24 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order,400,Bad Request,328,143,0
7907,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:24 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order/65f255e05a8d773f94ba9fc7,403,Forbidden,307,174,23
7908,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:24 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=WAITING_PAYMENT&status=Set-cookie%3A+Tamper%3Dc499dcd9-958a-4e5f-8f1f-626f1cbebbcf&status=FINALIZED,403,Forbidden,278,174,23
7909,Wed Mar 13 22:52:23 BRT 2024,Wed Mar 13 22:52:24 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,355,176,95
7910,Wed Mar 13 22:52:24 BRT 2024,Wed Mar 13 22:52:24 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,403,Forbidden,293,174,23
7911,Wed Mar 13 22:52:24 BRT 2024,Wed Mar 13 22:52:24 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,403,Forbidden,299,174,23
7912,Wed Mar 13 22:52:24 BRT 2024,Wed Mar 13 22:52:24 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order,403,Forbidden,296,174,23
7913,Wed Mar 13 22:52:24 BRT 2024,Wed Mar 13 22:52:24 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order/65f255e05a8d773f94ba9fc7,400,Bad Request,357,143,0
7914,Wed Mar 13 22:52:24 BRT 2024,Wed Mar 13 22:52:24 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,403,Forbidden,309,174,23
7915,Wed Mar 13 22:52:24 BRT 2024,Wed Mar 13 22:52:24 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=WAITING_PAYMENT&status=any%0D%0ASet-cookie%3A+Tamper%3Dc499dcd9-958a-4e5f-8f1f-626f1cbebbcf&status=FINALIZED,400,Bad Request,416,177,224
7916,Wed Mar 13 22:52:24 BRT 2024,Wed Mar 13 22:52:24 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order,403,Forbidden,284,174,23
7917,Wed Mar 13 22:52:24 BRT 2024,Wed Mar 13 22:52:24 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,358,176,95
7918,Wed Mar 13 22:52:24 BRT 2024,Wed Mar 13 22:52:24 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,202,Accepted,392,174,517
7919,Wed Mar 13 22:52:24 BRT 2024,Wed Mar 13 22:52:24 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order/65f255e05a8d773f94ba9fc7,403,Forbidden,295,174,23
7920,Wed Mar 13 22:52:24 BRT 2024,Wed Mar 13 22:52:24 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=WAITING_PAYMENT&status=any%3F%0D%0ASet-cookie%3A+Tamper%3Dc499dcd9-958a-4e5f-8f1f-626f1cbebbcf&status=FINALIZED,403,Forbidden,283,174,23
7921,Wed Mar 13 22:52:24 BRT 2024,Wed Mar 13 22:52:24 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,359,176,95
7922,Wed Mar 13 22:52:24 BRT 2024,Wed Mar 13 22:52:25 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order,400,Bad Request,357,143,0
7923,Wed Mar 13 22:52:24 BRT 2024,Wed Mar 13 22:52:25 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,403,Forbidden,282,174,23
7924,Wed Mar 13 22:52:24 BRT 2024,Wed Mar 13 22:52:25 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,353,176,95
7925,Wed Mar 13 22:52:24 BRT 2024,Wed Mar 13 22:52:25 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order/65f255e05a8d773f94ba9fc7,403,Forbidden,303,174,23
7926,Wed Mar 13 22:52:24 BRT 2024,Wed Mar 13 22:52:25 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=WAITING_PAYMENT&status=any%0ASet-cookie%3A+Tamper%3Dc499dcd9-958a-4e5f-8f1f-626f1cbebbcf&status=FINALIZED,403,Forbidden,281,174,23
7927,Wed Mar 13 22:52:24 BRT 2024,Wed Mar 13 22:52:25 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,403,Forbidden,292,174,23
7928,Wed Mar 13 22:52:25 BRT 2024,Wed Mar 13 22:52:25 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,403,Forbidden,298,174,23
7929,Wed Mar 13 22:52:25 BRT 2024,Wed Mar 13 22:52:25 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order/65f255e05a8d773f94ba9fc7,403,Forbidden,258,174,23
7930,Wed Mar 13 22:52:25 BRT 2024,Wed Mar 13 22:52:25 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order,400,Bad Request,350,143,0
7931,Wed Mar 13 22:52:25 BRT 2024,Wed Mar 13 22:52:25 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=WAITING_PAYMENT&status=any%3F%0ASet-cookie%3A+Tamper%3Dc499dcd9-958a-4e5f-8f1f-626f1cbebbcf&status=FINALIZED,403,Forbidden,303,174,23
7932,Wed Mar 13 22:52:25 BRT 2024,Wed Mar 13 22:52:25 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,400,176,95
7933,Wed Mar 13 22:52:25 BRT 2024,Wed Mar 13 22:52:25 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,367,176,95
7934,Wed Mar 13 22:52:25 BRT 2024,Wed Mar 13 22:52:25 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,403,Forbidden,313,174,23
7935,Wed Mar 13 22:52:25 BRT 2024,Wed Mar 13 22:52:25 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order/65f255e05a8d773f94ba9fc7,400,Bad Request,357,143,0
7936,Wed Mar 13 22:52:25 BRT 2024,Wed Mar 13 22:52:25 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order,400,Bad Request,454,143,0
7937,Wed Mar 13 22:52:25 BRT 2024,Wed Mar 13 22:52:25 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=WAITING_PAYMENT&status=any%0D%0ASet-cookie%3A+Tamper%3Dc499dcd9-958a-4e5f-8f1f-626f1cbebbcf%0D%0A&status=FINALIZED,400,Bad Request,371,177,228
7938,Wed Mar 13 22:52:25 BRT 2024,Wed Mar 13 22:52:25 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,424,176,95
7939,Wed Mar 13 22:52:25 BRT 2024,Wed Mar 13 22:52:25 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,363,176,95
7940,Wed Mar 13 22:52:25 BRT 2024,Wed Mar 13 22:52:26 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,403,Forbidden,319,174,23
7941,Wed Mar 13 22:52:25 BRT 2024,Wed Mar 13 22:52:26 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=WAITING_PAYMENT&status=any%3F%0D%0ASet-cookie%3A+Tamper%3Dc499dcd9-958a-4e5f-8f1f-626f1cbebbcf%0D%0A&status=FINALIZED,403,Forbidden,293,174,23
7942,Wed Mar 13 22:52:25 BRT 2024,Wed Mar 13 22:52:26 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,405,176,95
7943,Wed Mar 13 22:52:25 BRT 2024,Wed Mar 13 22:52:26 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,437,176,95
7944,Wed Mar 13 22:52:26 BRT 2024,Wed Mar 13 22:52:26 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,403,Forbidden,395,174,23
7945,Wed Mar 13 22:52:26 BRT 2024,Wed Mar 13 22:52:26 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=WAITING_PAYMENT&status=RECEIVED&status=Set-cookie%3A+Tamper%3Dc499dcd9-958a-4e5f-8f1f-626f1cbebbcf,403,Forbidden,323,174,23
7946,Wed Mar 13 22:52:26 BRT 2024,Wed Mar 13 22:52:26 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,403,Forbidden,294,174,23
7947,Wed Mar 13 22:52:26 BRT 2024,Wed Mar 13 22:52:26 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,403,Forbidden,294,174,23
7948,Wed Mar 13 22:52:26 BRT 2024,Wed Mar 13 22:52:26 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=WAITING_PAYMENT&status=RECEIVED&status=any%0D%0ASet-cookie%3A+Tamper%3Dc499dcd9-958a-4e5f-8f1f-626f1cbebbcf,403,Forbidden,283,174,23
7949,Wed Mar 13 22:52:26 BRT 2024,Wed Mar 13 22:52:26 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,389,176,95
7950,Wed Mar 13 22:52:26 BRT 2024,Wed Mar 13 22:52:27 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,403,Forbidden,328,174,23
7951,Wed Mar 13 22:52:26 BRT 2024,Wed Mar 13 22:52:27 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,403,Forbidden,336,174,23
7952,Wed Mar 13 22:52:26 BRT 2024,Wed Mar 13 22:52:27 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,403,Forbidden,311,174,23
7953,Wed Mar 13 22:52:26 BRT 2024,Wed Mar 13 22:52:27 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=WAITING_PAYMENT&status=RECEIVED&status=any%3F%0D%0ASet-cookie%3A+Tamper%3Dc499dcd9-958a-4e5f-8f1f-626f1cbebbcf,403,Forbidden,358,174,23
7954,Wed Mar 13 22:52:27 BRT 2024,Wed Mar 13 22:52:27 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,403,Forbidden,316,174,23
7955,Wed Mar 13 22:52:27 BRT 2024,Wed Mar 13 22:52:27 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,403,Forbidden,303,174,23
7956,Wed Mar 13 22:52:27 BRT 2024,Wed Mar 13 22:52:27 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,401,176,95
7957,Wed Mar 13 22:52:27 BRT 2024,Wed Mar 13 22:52:27 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=WAITING_PAYMENT&status=RECEIVED&status=any%0ASet-cookie%3A+Tamper%3Dc499dcd9-958a-4e5f-8f1f-626f1cbebbcf,403,Forbidden,391,174,23
7958,Wed Mar 13 22:52:27 BRT 2024,Wed Mar 13 22:52:27 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,403,Forbidden,296,174,23
7959,Wed Mar 13 22:52:27 BRT 2024,Wed Mar 13 22:52:27 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,403,Forbidden,284,174,23
7960,Wed Mar 13 22:52:27 BRT 2024,Wed Mar 13 22:52:27 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,328,176,95
7961,Wed Mar 13 22:52:27 BRT 2024,Wed Mar 13 22:52:27 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=WAITING_PAYMENT&status=RECEIVED&status=any%3F%0ASet-cookie%3A+Tamper%3Dc499dcd9-958a-4e5f-8f1f-626f1cbebbcf,400,Bad Request,354,177,223
7962,Wed Mar 13 22:52:27 BRT 2024,Wed Mar 13 22:52:28 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,400,Bad Request,342,143,0
7963,Wed Mar 13 22:52:27 BRT 2024,Wed Mar 13 22:52:28 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,346,176,95
7964,Wed Mar 13 22:52:27 BRT 2024,Wed Mar 13 22:52:28 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,403,Forbidden,429,174,23
